# Force coefficients
# liftDir     : (0.000000e+00 0.000000e+00 1.000000e+00)
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 1.000000e+00 0.000000e+00)
# magUInf     : 2.000000e+01
# lRef        : 1.420000e+00
# Aref        : 7.500000e-01
# CofR        : (7.200000e-01 0.000000e+00 0.000000e+00)
# Time        	Cm            	Cd            	Cl            	Cl(f)         	Cl(r)         
296           	5.900367e+00	2.180777e+00	5.373873e-01	6.169060e+00	-5.631673e+00
297           	5.911259e+00	2.186260e+00	5.440227e-01	6.183270e+00	-5.639247e+00
298           	5.914388e+00	2.190011e+00	5.537615e-01	6.191269e+00	-5.637508e+00
299           	5.911431e+00	2.192029e+00	5.647119e-01	6.193787e+00	-5.629075e+00
300           	5.904210e+00	2.192373e+00	5.749563e-01	6.191688e+00	-5.616731e+00
301           	5.892530e+00	2.190731e+00	5.835511e-01	6.184305e+00	-5.600754e+00
302           	5.876210e+00	2.186830e+00	5.896127e-01	6.171016e+00	-5.581404e+00
303           	5.857854e+00	2.181596e+00	5.932248e-01	6.154466e+00	-5.561241e+00
304           	5.840510e+00	2.176179e+00	5.948455e-01	6.137933e+00	-5.543088e+00
305           	5.827403e+00	2.171763e+00	5.949002e-01	6.124853e+00	-5.529952e+00
306           	5.816804e+00	2.167856e+00	5.938293e-01	6.113719e+00	-5.519890e+00
307           	5.809111e+00	2.164692e+00	5.920245e-01	6.105123e+00	-5.513098e+00
308           	5.804456e+00	2.162445e+00	5.899354e-01	6.099424e+00	-5.509489e+00
309           	5.802276e+00	2.161006e+00	5.878121e-01	6.096182e+00	-5.508370e+00
310           	5.801266e+00	2.160242e+00	5.866278e-01	6.094580e+00	-5.507953e+00
311           	5.800922e+00	2.160002e+00	5.864921e-01	6.094168e+00	-5.507676e+00
312           	5.801189e+00	2.160234e+00	5.873433e-01	6.094860e+00	-5.507517e+00
313           	5.802439e+00	2.161007e+00	5.890290e-01	6.096954e+00	-5.507925e+00
314           	5.805363e+00	2.162514e+00	5.914481e-01	6.101087e+00	-5.509639e+00
315           	5.809535e+00	2.164504e+00	5.942095e-01	6.106639e+00	-5.512430e+00
316           	5.814444e+00	2.166726e+00	5.970132e-01	6.112951e+00	-5.515938e+00
317           	5.820211e+00	2.169212e+00	5.997966e-01	6.120109e+00	-5.520312e+00
318           	5.825981e+00	2.171692e+00	6.025774e-01	6.127269e+00	-5.524692e+00
319           	5.831544e+00	2.174168e+00	6.055959e-01	6.134342e+00	-5.528746e+00
320           	5.836446e+00	2.176574e+00	6.091149e-01	6.141004e+00	-5.531889e+00
321           	5.840182e+00	2.178812e+00	6.133533e-01	6.146859e+00	-5.533505e+00
322           	5.842345e+00	2.180769e+00	6.183523e-01	6.151521e+00	-5.533169e+00
323           	5.842668e+00	2.182338e+00	6.240218e-01	6.154679e+00	-5.530657e+00
324           	5.841174e+00	2.183254e+00	6.293519e-01	6.155850e+00	-5.526498e+00
325           	5.839326e+00	2.184281e+00	6.353302e-01	6.156991e+00	-5.521661e+00
326           	5.837292e+00	2.185253e+00	6.412006e-01	6.157892e+00	-5.516692e+00
327           	5.836222e+00	2.186348e+00	6.462827e-01	6.159364e+00	-5.513081e+00
328           	5.836140e+00	2.187644e+00	6.507982e-01	6.161539e+00	-5.510741e+00
329           	5.836531e+00	2.188718e+00	6.539335e-01	6.163498e+00	-5.509564e+00
330           	5.838283e+00	2.190049e+00	6.562714e-01	6.166418e+00	-5.510147e+00
331           	5.841314e+00	2.191697e+00	6.581198e-01	6.170374e+00	-5.512254e+00
332           	5.844945e+00	2.193580e+00	6.599995e-01	6.174944e+00	-5.514945e+00
333           	5.847772e+00	2.195353e+00	6.623728e-01	6.178958e+00	-5.516585e+00
334           	5.848763e+00	2.196736e+00	6.655022e-01	6.181514e+00	-5.516012e+00
335           	5.845525e+00	2.196998e+00	6.696713e-01	6.180360e+00	-5.510689e+00
336           	5.838426e+00	2.196240e+00	6.748723e-01	6.175862e+00	-5.500990e+00
337           	5.827352e+00	2.194295e+00	6.806633e-01	6.167683e+00	-5.487020e+00
338           	5.811636e+00	2.190785e+00	6.864007e-01	6.154836e+00	-5.468436e+00
339           	5.792202e+00	2.185785e+00	6.911553e-01	6.137779e+00	-5.446624e+00
340           	5.770141e+00	2.179453e+00	6.940904e-01	6.117187e+00	-5.423096e+00
341           	5.751804e+00	2.173455e+00	6.937207e-01	6.098664e+00	-5.404943e+00
342           	5.741712e+00	2.168984e+00	6.891316e-01	6.086278e+00	-5.397146e+00
343           	5.742189e+00	2.166841e+00	6.806655e-01	6.082521e+00	-5.401856e+00
344           	5.752214e+00	2.166068e+00	6.659744e-01	6.085202e+00	-5.419227e+00
345           	5.766163e+00	2.166120e+00	6.496105e-01	6.090968e+00	-5.441357e+00
346           	5.782013e+00	2.166615e+00	6.325552e-01	6.098290e+00	-5.465735e+00
347           	5.797126e+00	2.167156e+00	6.164796e-01	6.105366e+00	-5.488886e+00
348           	5.810434e+00	2.167781e+00	6.027923e-01	6.111830e+00	-5.509038e+00
349           	5.821624e+00	2.168595e+00	5.921527e-01	6.117700e+00	-5.525547e+00
350           	5.831132e+00	2.169701e+00	5.844582e-01	6.123361e+00	-5.538903e+00
351           	5.840022e+00	2.171353e+00	5.794779e-01	6.129761e+00	-5.550283e+00
352           	5.848720e+00	2.173740e+00	5.773780e-01	6.137409e+00	-5.560031e+00
353           	5.856783e+00	2.176902e+00	5.787521e-01	6.146159e+00	-5.567407e+00
354           	5.862000e+00	2.180310e+00	5.842365e-01	6.154118e+00	-5.569882e+00
355           	5.861682e+00	2.183121e+00	5.940096e-01	6.158687e+00	-5.564678e+00
356           	5.854675e+00	2.184609e+00	6.070016e-01	6.158175e+00	-5.551174e+00
357           	5.844236e+00	2.185427e+00	6.217815e-01	6.155127e+00	-5.533346e+00
358           	5.833149e+00	2.185875e+00	6.362410e-01	6.151269e+00	-5.515028e+00
359           	5.822609e+00	2.185950e+00	6.490428e-01	6.147130e+00	-5.498087e+00
360           	5.813645e+00	2.185353e+00	6.578886e-01	6.142589e+00	-5.484701e+00
361           	5.806153e+00	2.183913e+00	6.621974e-01	6.137252e+00	-5.475055e+00
362           	5.799270e+00	2.181481e+00	6.622570e-01	6.130399e+00	-5.468142e+00
363           	5.792293e+00	2.178055e+00	6.588139e-01	6.121700e+00	-5.462886e+00
364           	5.785304e+00	2.174103e+00	6.533145e-01	6.111961e+00	-5.458646e+00
365           	5.779554e+00	2.169703e+00	6.446648e-01	6.101886e+00	-5.457222e+00
366           	5.776650e+00	2.166186e+00	6.355347e-01	6.094418e+00	-5.458883e+00
367           	5.776033e+00	2.163298e+00	6.258359e-01	6.088951e+00	-5.463115e+00
368           	5.778824e+00	2.161465e+00	6.158064e-01	6.086727e+00	-5.470921e+00
369           	5.784652e+00	2.160726e+00	6.060702e-01	6.087687e+00	-5.481617e+00
370           	5.792611e+00	2.160991e+00	5.973567e-01	6.091290e+00	-5.493933e+00
371           	5.802160e+00	2.162179e+00	5.900657e-01	6.097193e+00	-5.507128e+00
372           	5.812511e+00	2.164218e+00	5.848252e-01	6.104923e+00	-5.520098e+00
373           	5.821805e+00	2.166818e+00	5.827648e-01	6.113187e+00	-5.530423e+00
374           	5.828093e+00	2.169636e+00	5.848934e-01	6.120540e+00	-5.535647e+00
375           	5.830277e+00	2.172287e+00	5.912481e-01	6.125901e+00	-5.534653e+00
376           	5.826297e+00	2.173830e+00	6.009930e-01	6.126794e+00	-5.525801e+00
377           	5.818005e+00	2.174304e+00	6.122388e-01	6.124124e+00	-5.511885e+00
378           	5.808279e+00	2.174092e+00	6.229660e-01	6.119762e+00	-5.496796e+00
379           	5.796773e+00	2.172692e+00	6.317405e-01	6.112643e+00	-5.480903e+00
380           	5.782740e+00	2.169635e+00	6.376234e-01	6.101551e+00	-5.463928e+00
381           	5.767981e+00	2.165393e+00	6.400959e-01	6.088029e+00	-5.447933e+00
382           	5.756556e+00	2.161336e+00	6.391950e-01	6.076154e+00	-5.436959e+00
383           	5.748986e+00	2.157708e+00	6.352941e-01	6.066633e+00	-5.431339e+00
384           	5.747862e+00	2.155554e+00	6.290496e-01	6.062387e+00	-5.433337e+00
385           	5.752934e+00	2.154760e+00	6.203764e-01	6.063122e+00	-5.442746e+00
386           	5.761455e+00	2.155317e+00	6.123885e-01	6.067650e+00	-5.455261e+00
387           	5.773255e+00	2.157067e+00	6.048432e-01	6.075677e+00	-5.470833e+00
388           	5.788165e+00	2.160047e+00	5.980291e-01	6.087179e+00	-5.489150e+00
389           	5.804694e+00	2.163900e+00	5.924380e-01	6.100913e+00	-5.508475e+00
390           	5.822097e+00	2.168613e+00	5.888176e-01	6.116506e+00	-5.527688e+00
391           	5.839621e+00	2.174118e+00	5.878173e-01	6.133530e+00	-5.545712e+00
392           	5.858239e+00	2.180897e+00	5.899263e-01	6.153202e+00	-5.563276e+00
393           	5.875000e+00	2.187849e+00	5.948831e-01	6.172442e+00	-5.577559e+00
394           	5.886799e+00	2.193985e+00	6.027571e-01	6.188177e+00	-5.585420e+00
395           	5.890814e+00	2.198208e+00	6.130639e-01	6.197346e+00	-5.584282e+00
396           	5.887469e+00	2.200203e+00	6.243409e-01	6.199640e+00	-5.575299e+00
397           	5.877086e+00	2.199607e+00	6.349929e-01	6.194582e+00	-5.559590e+00
398           	5.861308e+00	2.196592e+00	6.436436e-01	6.183130e+00	-5.539486e+00
399           	5.843693e+00	2.191791e+00	6.480690e-01	6.167727e+00	-5.519658e+00
400           	5.824261e+00	2.185709e+00	6.499560e-01	6.149239e+00	-5.499283e+00
401           	5.805993e+00	2.178824e+00	6.474318e-01	6.129709e+00	-5.482277e+00
402           	5.791588e+00	2.172481e+00	6.420205e-01	6.112598e+00	-5.470578e+00
403           	5.782954e+00	2.167602e+00	6.348043e-01	6.100356e+00	-5.465551e+00
404           	5.780161e+00	2.164527e+00	6.270054e-01	6.093663e+00	-5.466658e+00
405           	5.783159e+00	2.163384e+00	6.192888e-01	6.092804e+00	-5.473515e+00
406           	5.792920e+00	2.164463e+00	6.116585e-01	6.098749e+00	-5.487091e+00
407           	5.810558e+00	2.168195e+00	6.043699e-01	6.112743e+00	-5.508373e+00
408           	5.834478e+00	2.174481e+00	5.988506e-01	6.133904e+00	-5.535053e+00
409           	5.859225e+00	2.182247e+00	5.975263e-01	6.157988e+00	-5.560461e+00
410           	5.876728e+00	2.189195e+00	6.016598e-01	6.177558e+00	-5.575898e+00
411           	5.883304e+00	2.193986e+00	6.109211e-01	6.188764e+00	-5.577843e+00
412           	5.879521e+00	2.196249e+00	6.234632e-01	6.191253e+00	-5.567789e+00
413           	5.871357e+00	2.197080e+00	6.363007e-01	6.189507e+00	-5.553206e+00
414           	5.859044e+00	2.196155e+00	6.479085e-01	6.182998e+00	-5.535089e+00
415           	5.843048e+00	2.193166e+00	6.565590e-01	6.171328e+00	-5.514769e+00
416           	5.824380e+00	2.188248e+00	6.614023e-01	6.155081e+00	-5.493679e+00
417           	5.805238e+00	2.182171e+00	6.625106e-01	6.136494e+00	-5.473983e+00
418           	5.789077e+00	2.176353e+00	6.608004e-01	6.119477e+00	-5.458677e+00
419           	5.775321e+00	2.170652e+00	6.565923e-01	6.103617e+00	-5.447025e+00
420           	5.765605e+00	2.165803e+00	6.506040e-01	6.090907e+00	-5.440303e+00
421           	5.759978e+00	2.161792e+00	6.427278e-01	6.081342e+00	-5.438614e+00
422           	5.757594e+00	2.159068e+00	6.355270e-01	6.075358e+00	-5.439831e+00
423           	5.758273e+00	2.157550e+00	6.290246e-01	6.072785e+00	-5.443761e+00
424           	5.761070e+00	2.157025e+00	6.236046e-01	6.072873e+00	-5.449268e+00
425           	5.765020e+00	2.157225e+00	6.195121e-01	6.074776e+00	-5.455264e+00
426           	5.770089e+00	2.158030e+00	6.163694e-01	6.078273e+00	-5.461904e+00
427           	5.776169e+00	2.159335e+00	6.139291e-01	6.083134e+00	-5.469205e+00
428           	5.783584e+00	2.161086e+00	6.116123e-01	6.089390e+00	-5.477778e+00
429           	5.793659e+00	2.163675e+00	6.092645e-01	6.098291e+00	-5.489027e+00
430           	5.806562e+00	2.167179e+00	6.069146e-01	6.110019e+00	-5.503104e+00
431           	5.822165e+00	2.171735e+00	6.051372e-01	6.124733e+00	-5.519596e+00
432           	5.838424e+00	2.176966e+00	6.048712e-01	6.140859e+00	-5.535988e+00
433           	5.851415e+00	2.181803e+00	6.068917e-01	6.154861e+00	-5.547969e+00
434           	5.858729e+00	2.185500e+00	6.113541e-01	6.164406e+00	-5.553052e+00
435           	5.860291e+00	2.187781e+00	6.174566e-01	6.169019e+00	-5.551563e+00
436           	5.856716e+00	2.188505e+00	6.240359e-01	6.168734e+00	-5.544698e+00
437           	5.850091e+00	2.187849e+00	6.293756e-01	6.164778e+00	-5.535403e+00
438           	5.841769e+00	2.185716e+00	6.315223e-01	6.157530e+00	-5.526008e+00
439           	5.833809e+00	2.182899e+00	6.308547e-01	6.149236e+00	-5.518381e+00
440           	5.827228e+00	2.179598e+00	6.268801e-01	6.140668e+00	-5.513788e+00
441           	5.821990e+00	2.175977e+00	6.202174e-01	6.132099e+00	-5.511882e+00
442           	5.819013e+00	2.172266e+00	6.105152e-01	6.124270e+00	-5.513755e+00
443           	5.816988e+00	2.169016e+00	6.011918e-01	6.117584e+00	-5.516392e+00
444           	5.816980e+00	2.166608e+00	5.923643e-01	6.113162e+00	-5.520798e+00
445           	5.820145e+00	2.165539e+00	5.845187e-01	6.112405e+00	-5.527886e+00
446           	5.827452e+00	2.166315e+00	5.783389e-01	6.116621e+00	-5.538282e+00
447           	5.838445e+00	2.168934e+00	5.743831e-01	6.125636e+00	-5.551253e+00
448           	5.851743e+00	2.173264e+00	5.737397e-01	6.138613e+00	-5.564873e+00
449           	5.862668e+00	2.178135e+00	5.777389e-01	6.151537e+00	-5.573798e+00
450           	5.865875e+00	2.181867e+00	5.866838e-01	6.159217e+00	-5.572533e+00
451           	5.859275e+00	2.183327e+00	5.991933e-01	6.158872e+00	-5.559678e+00
452           	5.846222e+00	2.183025e+00	6.132510e-01	6.152848e+00	-5.539597e+00
453           	5.830275e+00	2.181315e+00	6.260046e-01	6.143277e+00	-5.517273e+00
454           	5.813172e+00	2.178423e+00	6.360544e-01	6.131199e+00	-5.495144e+00
455           	5.794957e+00	2.174191e+00	6.426424e-01	6.116278e+00	-5.473636e+00
456           	5.776517e+00	2.168864e+00	6.454419e-01	6.099238e+00	-5.453796e+00
457           	5.759701e+00	2.163134e+00	6.446980e-01	6.082050e+00	-5.437352e+00
458           	5.747723e+00	2.158316e+00	6.413508e-01	6.068399e+00	-5.427048e+00
459           	5.738998e+00	2.153654e+00	6.347058e-01	6.056351e+00	-5.421645e+00
460           	5.736322e+00	2.150745e+00	6.271112e-01	6.049878e+00	-5.422767e+00
461           	5.738354e+00	2.149282e+00	6.192064e-01	6.047958e+00	-5.428751e+00
462           	5.744384e+00	2.149308e+00	6.119526e-01	6.050360e+00	-5.438407e+00
463           	5.754321e+00	2.150896e+00	6.057601e-01	6.057202e+00	-5.451441e+00
464           	5.767764e+00	2.153976e+00	6.008531e-01	6.068190e+00	-5.467337e+00
465           	5.783649e+00	2.158373e+00	5.978421e-01	6.082570e+00	-5.484728e+00
466           	5.799661e+00	2.163509e+00	5.973117e-01	6.098317e+00	-5.501005e+00
467           	5.814576e+00	2.168989e+00	5.993177e-01	6.114235e+00	-5.514917e+00
468           	5.828694e+00	2.174689e+00	6.031014e-01	6.130245e+00	-5.527144e+00
469           	5.841763e+00	2.180379e+00	6.081874e-01	6.145857e+00	-5.537669e+00
470           	5.853327e+00	2.185897e+00	6.144772e-01	6.160566e+00	-5.546089e+00
471           	5.862164e+00	2.190737e+00	6.216292e-01	6.172978e+00	-5.551349e+00
472           	5.865408e+00	2.193913e+00	6.294802e-01	6.180148e+00	-5.550668e+00
473           	5.861938e+00	2.194792e+00	6.371204e-01	6.180498e+00	-5.543378e+00
474           	5.852196e+00	2.193144e+00	6.431885e-01	6.173790e+00	-5.530602e+00
475           	5.836806e+00	2.188839e+00	6.464773e-01	6.160045e+00	-5.513568e+00
476           	5.820259e+00	2.183149e+00	6.460382e-01	6.143278e+00	-5.497240e+00
477           	5.803635e+00	2.176526e+00	6.421913e-01	6.124731e+00	-5.482540e+00
478           	5.788674e+00	2.169418e+00	6.344281e-01	6.105888e+00	-5.471460e+00
479           	5.778472e+00	2.163402e+00	6.247790e-01	6.090862e+00	-5.466083e+00
480           	5.773439e+00	2.158872e+00	6.142250e-01	6.080552e+00	-5.466327e+00
481           	5.773536e+00	2.156101e+00	6.038511e-01	6.075461e+00	-5.471610e+00
482           	5.779642e+00	2.155485e+00	5.940893e-01	6.076686e+00	-5.482597e+00
483           	5.792678e+00	2.157342e+00	5.850704e-01	6.085213e+00	-5.500143e+00
484           	5.812186e+00	2.161693e+00	5.773893e-01	6.100881e+00	-5.523491e+00
485           	5.833340e+00	2.167509e+00	5.729921e-01	6.119836e+00	-5.546844e+00
486           	5.851757e+00	2.173853e+00	5.735746e-01	6.138544e+00	-5.564970e+00
487           	5.862513e+00	2.179289e+00	5.798493e-01	6.152437e+00	-5.572588e+00
488           	5.865521e+00	2.183442e+00	5.907311e-01	6.160887e+00	-5.570156e+00
489           	5.862505e+00	2.186210e+00	6.040197e-01	6.164515e+00	-5.560496e+00
490           	5.855535e+00	2.187760e+00	6.179179e-01	6.164494e+00	-5.546576e+00
491           	5.845963e+00	2.187889e+00	6.301414e-01	6.161034e+00	-5.530893e+00
492           	5.833288e+00	2.186101e+00	6.394087e-01	6.152993e+00	-5.513584e+00
493           	5.818131e+00	2.182411e+00	6.448410e-01	6.140552e+00	-5.495711e+00
494           	5.802318e+00	2.177543e+00	6.466446e-01	6.125640e+00	-5.478995e+00
495           	5.785850e+00	2.171783e+00	6.459298e-01	6.108815e+00	-5.462885e+00
496           	5.773410e+00	2.166612e+00	6.424881e-01	6.094654e+00	-5.452166e+00
497           	5.765670e+00	2.162477e+00	6.371555e-01	6.084247e+00	-5.447092e+00
498           	5.762088e+00	2.159162e+00	6.298261e-01	6.077001e+00	-5.447175e+00
499           	5.761833e+00	2.157043e+00	6.227634e-01	6.073215e+00	-5.450451e+00
500           	5.764355e+00	2.156007e+00	6.162586e-01	6.072484e+00	-5.456225e+00
